Date,Ticker,Ticker_name,Close,lt_pt_sm,change_pct,day_rr_ratio,week_rr_ratio,month_rr_ratio,Ivol,Rvol,prem_disc,model_score,day_pr_low,day_pr_high,week_pr_low,week_pr_high,month_pr_low,month_pr_high
2025-09-05,FXA,Invesco:AU Dollar,64.83,65.15,0.0049,-1.4285714285714228,-1.1628959276018058,-1.21142857142857,0.1037,0.065791,0.576208,2.0600000000000005,63.79,65.32,62.26,67.04,60.59,68.33
2025-09-05,FXB,Invesco:GBP Sterling,129.74,132.64,0.0224,-1.6000000000000207,-1.0401691331923946,-1.0546448087431721,0.0871,0.068899,0.264169,0.46000000000000085,126.47,131.61,124.82,134.47,122.02,137.06
2025-09-05,FXC,Invesco:Canadian Dollar,70.55,71.88,0.0189,1.341463414634168,1.1271676300578026,1.1507177033492848,0.2439,0.040755,4.984606,310.74,69.83,71.76,68.82,72.5,66.37,75.36
2025-09-05,FXE,Invesco:Euro,108.14,110.43,0.0212,-1.7291666666666743,-1.1135734072022152,1.1500000000000004,0.0859,0.072919,0.178018,6.58,106.55,108.7,104.12,111.75,100.14,117.34
2025-09-05,FXY,Invesco:Japanese Yen,62.4,63.04,0.0103,-1.934426229508198,-1.4088397790055271,1.0089887640449453,0.1376,0.074133,0.856119,3.22,61.29,62.92,59.85,64.21,57.95,66.89
2025-09-05,GD,GENERAL DYNAMICS CORPORATION,322.86,344.88,0.0682,1.0951683748169716,2.130099228224918,1.3862284820031292,0.1516,0.089315,0.697363,41.42,317.16,333.27,313.79,342.18,290.91,367.15
2025-09-05,GDDY,GODADDY INC.,145.24,162.38,0.118,-1.3885480572597217,-2.1084220716360162,1.700781249999999,0.2674,0.482937,-0.446305,43.5,139.03,150.9,123.46,155.57,119.64,188.78
2025-09-05,GDX,VanEck:Gold Miners,66.34,70.69,0.0656,-1.0756972111553835,-1.601604278074869,-1.2918326693227107,0.336,0.233544,0.438703,0.40000000000000013,62.52,67.78,60.35,70.08,53.37,76.38
2025-09-05,GDXJ,VanEck:Jr Gold Miners,84.86,90.51,0.0666,1.2390670553935887,-2.194774346793351,-1.3466076696165192,0.3692,0.277368,0.331085,-0.20000000000000007,79.7,87.49,75.62,89.07,66.6,98.42
2025-09-05,GE,GENERAL ELECTRIC COMPANY,279.23,316.51,0.1335,-1.3875000000000028,-1.0244612696563817,1.7972350230414726,0.2747,0.214771,0.279035,15.780000000000001,267.6,284.93,261.64,296.4,244.51,341.63
2025-09-05,GEHC,GE HealthCare Technologies Inc.,75.73,74.79,-0.0124,,-1.7793764988009588,-1.361739130434783,0.2854,0.238769,0.195297,0.10999999999999999,70.16,74.81,68.31,79.9,60.07,87.23
2025-09-05,GEN,GEN DIGITAL INC.,29.5,31.74,0.0759,-2.857142857142844,1.767441860465117,1.435294117647059,0.3336,0.336822,-0.009566,0.12000000000000001,28.38,30.14,27.78,32.54,25.25,35.6
2025-09-05,GEOS,GEOSPACE TECHNOLOGIES CORPORATION,18.03,23.08,0.2801,2.651515151515151,5.059748427672952,1.863192182410423,0.8567,1.012325,-0.15373,7.8999999999999995,17.37,22.03,14.85,34.12,11.89,29.47
2025-09-05,GEV,GE VERNOVA INC.,582.08,907.73,0.5595,-1.4846724749919322,3.2181461775413007,9.620074547390825,0.4502,0.376578,0.195504,11.62,546.63,619.45,546.37,697.0,544.52,943.41
2025-09-05,GGB,Gerdau SA,3.2,3.01,-0.0594,-8.333333333333387,-2.0588235294117663,-2.791666666666671,1.5499,0.263698,4.877565,7.48,2.93,3.18,2.85,3.37,2.53,3.44
2025-09-05,GILD,"GILEAD SCIENCES, INC.",115.05,123.01,0.0692,-9.378787878787923,-1.2500000000000007,1.46078992558672,0.2463,0.313753,-0.214988,-3.9699999999999998,108.95,114.17,107.8,120.85,97.58,140.57
2025-09-05,GIS,"GENERAL MILLS, INC.",50.58,49.2,-0.0273,-2.7272727272727177,-3.981651376146773,-1.5134099616858239,0.3028,0.164889,0.836382,7.229999999999999,47.97,50.94,46.24,51.67,42.68,55.8
2025-09-05,GL,GLOBE LIFE INC.,139.81,118.91,-0.1495,1.4506578947368447,2.3489771359807468,-1.3604456824512534,0.2646,0.143002,0.850323,8.309999999999999,137.08,144.13,131.5,159.33,90.97,175.71
2025-09-05,GLATF,Global Atomic Corporation,0.4,0.38,-0.05,1.9999999999999982,-1.250000000000001,1.1333333333333326,0.0,0.73362,,10.95,0.36,0.47,0.3,0.48,0.25,0.57
2025-09-05,GLD,SPDR Gold,331.05,359.28,0.0853,-1.0707785642062737,-2.424385633270328,1.2796039603960396,0.1737,0.133124,0.304801,4.13,316.27,337.12,305.4,341.63,305.8,363.36
2025-09-05,GLW,CORNING INCORPORATED,71.19,76.51,0.0747,-3.09868421052632,1.0110024449877746,-1.0455950540958272,0.2455,0.20644,0.18921,0.29000000000000004,65.65,71.81,63.01,79.46,57.66,84.13
2025-09-05,GM,GENERAL MOTORS COMPANY,58.27,62.53,0.0731,1.0959595959595911,1.7266187050359696,1.1252525252525238,0.2642,0.170761,0.547196,7.97,56.37,60.64,55.49,63.07,48.37,69.41
2025-09-05,GNK,GENCO SHIPPING & TRADING LIMITED,17.8,17.75,-0.0028,-4.956521739130428,-1.1200000000000017,-1.4828897338403049,0.4554,0.274116,0.661338,1.9900000000000002,16.52,17.75,16.4,19.05,13.9,20.43
2025-09-05,GNRC,GENERAC HOLDINGS INC.,181.3,200.37,0.1052,,2.5233532934131704,1.8926434354100645,0.3309,0.289777,0.141912,0.61,168.96,182.93,164.6,223.44,152.89,235.07
2025-09-05,GOOGL,ALPHABET INC.,235.0,237.95,0.0126,-2.0389610389610375,-2.7793103448275884,-1.9179726575525173,0.2862,0.336256,-0.148863,0.82,210.88,237.28,202.76,246.6,177.48,264.99
2025-09-05,GPC,GENUINE PARTS COMPANY,139.5,138.73,-0.0055,-1.0845070422535192,1.4047619047619075,-1.5246338215712376,0.251,0.214395,0.170735,1.6300000000000003,133.52,144.8,131.52,150.71,116.6,154.52
2025-09-05,GPN,GLOBAL PAYMENTS INC.,87.78,83.32,-0.0508,-1.3285714285714296,2.0339943342776174,-1.6164062500000003,0.3197,0.317609,0.006585,2.62,84.77,90.92,84.25,94.96,67.09,100.58
2025-09-05,GREK,Glbl X MSCI Greece,63.4,69.32,0.0934,-2.435294117647055,1.9472222222222209,1.7239263803680995,0.1836,0.155127,0.183545,-2.8600000000000003,61.03,64.52,59.8,70.41,56.88,74.64
2025-09-05,GRMN,Garmin Ltd,237.39,266.31,0.1218,1.1001221001221029,1.7105485232067552,1.4852209540532637,0.2567,0.227619,0.12776,14.09,230.41,247.47,225.54,257.66,203.22,288.14
2025-09-05,GS,"THE GOLDMAN SACHS GROUP, INC.",738.21,817.96,0.108,-1.3437996820349802,2.0104827586206895,1.551427491019095,0.2712,0.240913,0.125719,-9.82,707.61,760.62,701.96,811.09,632.43,902.32
2025-09-05,GWW,"W.W. GRAINGER, INC.",993.47,1078.97,0.0861,6.4325529542920705,1.3575969897495759,1.4100020665426738,0.1972,0.226891,-0.13086,2.5300000000000002,996.42,1051.66,916.4,1098.1,848.3,1198.16
2025-09-05,HAL,HALLIBURTON COMPANY,22.1,20.99,-0.0502,1.6153846153846105,1.768707482993193,-1.8000000000000005,0.3576,0.338351,0.056889,1.6600000000000001,21.46,23.44,20.63,24.7,17.69,24.55
2025-09-05,HAS,"Hasbro, Inc.",79.73,83.38,0.0458,1.1284722222222185,6.256637168141533,1.1487758945386057,0.2544,0.194612,0.307213,-141.5,77.18,83.48,78.6,86.8,63.8,98.03
2025-09-05,HBAN,HUNTINGTON BANCSHARES INCORPORATED,17.63,18.67,0.059,2.100000000000007,1.5,1.1192982456140357,0.2865,0.226208,0.266535,4.45,17.34,18.49,16.49,19.34,14.78,20.82
2025-09-05,HCA,"HCA HEALTHCARE, INC.",420.77,434.92,0.0336,-1.993653671804166,-2.541109969167518,-1.2622782583198933,0.2478,0.171239,0.447102,0.22000000000000008,396.85,428.1,371.32,440.23,334.67,488.98
2025-09-05,HD,"THE HOME DEPOT, INC.",418.95,424.92,0.0142,-2.9965986394557853,-1.408966148215919,-1.2638888888888884,0.1731,0.239727,-0.27793,-0.14,398.92,421.3,388.15,440.81,338.87,482.31
2025-09-05,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",131.67,146.64,0.1137,2.1020408163265345,1.5714285714285776,1.7702898550724664,0.1858,0.158908,0.169227,3.41,129.22,137.47,126.77,139.37,117.87,156.1
2025-09-05,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",271.13,278.73,0.028,-1.4604715672676842,3.881241565452107,1.1162285036568496,0.2644,0.121917,1.16868,67.81,262.0,279.74,263.72,299.89,220.54,327.6
2025-09-05,HLT,HILTON WORLDWIDE HOLDINGS INC.,272.3,297.81,0.0937,4.115789473684164,2.190170940170937,1.6059194299808153,0.2147,0.197062,0.089507,6.220000000000001,270.29,283.89,262.94,292.8,235.81,330.9
2025-09-05,HLX,"HELIX ENERGY SOLUTIONS GROUP, INC.",6.35,6.23,-0.0189,5.818181818181853,1.3166666666666675,-1.5340909090909074,0.3198,0.378604,-0.155318,0.03,6.3,7.02,5.75,7.14,5.0,7.23
2025-09-05,HOLX,"HOLOGIC, INC.",66.76,65.56,-0.018,-2.0720720720720833,1.3066298342541391,-1.1507936507936523,0.3693,0.1706,1.164708,0.8500000000000005,64.61,67.71,63.14,71.49,56.61,75.58
2025-09-05,HON,HONEYWELL INTERNATIONAL INC.,214.25,223.76,0.0444,1.0242857142857125,1.4954280964256033,1.3414232825997536,0.1917,0.145462,0.317866,9.280000000000001,208.52,223.32,202.22,232.24,189.94,246.86
2025-09-05,HPE,HEWLETT PACKARD ENTERPRISE COMPANY,23.52,23.45,-0.003,-1.7469879518072242,1.294642857142859,-1.3333333333333333,0.3288,0.268564,0.22429,0.8799999999999999,22.0,24.17,21.28,26.42,17.52,28.02
2025-09-05,HPQ,HP INC.,29.34,28.68,-0.0225,-1.2285714285714269,-1.6511627906976754,-1.6553287981859413,0.2647,0.315877,-0.162017,0.21000000000000002,27.81,30.21,26.5,31.06,22.04,33.75
2025-09-05,HRL,HORMEL FOODS CORPORATION,25.66,27.53,0.0729,-2.587786259541988,-1.1012987012987006,-1.0440251572327046,0.2185,0.520186,-0.579958,-1.0499999999999972,22.26,26.98,21.42,29.51,20.68,30.43
2025-09-05,HSIC,"HENRY SCHEIN, INC.",69.43,68.24,-0.0171,-4.43023255813954,-2.412698412698419,-1.5607940446650155,0.2562,0.214349,0.195249,-1.7799999999999998,65.98,70.36,63.35,71.95,56.85,77.49
2025-09-05,HST,"HOST HOTELS & RESORTS, INC.",17.43,17.06,-0.0212,1.8918918918918848,1.1450381679389323,-1.3465703971119136,0.2625,0.245052,0.071199,-0.19000000000000006,17.01,17.99,16.12,18.93,13.7,20.2
2025-09-05,HSY,THE HERSHEY COMPANY,185.48,185.33,-0.0008,1.8753246753246777,1.3201153568853665,1.0176870748299334,0.1967,0.247037,-0.203763,-4.8100000000000005,180.82,190.06,171.61,203.79,156.08,215.4
2025-09-05,HUBB,HUBBELL INCORPORATED,436.04,458.17,0.0508,-2.0255681818181857,1.9659294680215154,1.202058128215825,0.2648,0.268238,-0.012817,-29.88,414.13,447.93,419.31,468.93,364.13,522.48
2025-09-05,HUM,HUMANA INC.,307.92,278.41,-0.0958,7.491999999999985,1.5614646904969485,-2.230980294337742,0.4257,0.214838,0.981497,1.04,303.01,324.5,284.98,343.74,218.48,348.01
2025-09-05,HWM,HOWMET AEROSPACE INC.,178.2,209.55,0.1759,-2.091880341880337,-1.1128909229595698,2.3394378194207848,0.3108,0.211763,0.467675,17.63,167.84,180.92,163.61,191.31,154.72,233.13
2025-09-05,HYG,iShares:iBoxx $HY Corp,80.87,82.37,0.0185,-1.7924528301886808,-1.4797297297297385,-1.0446428571428596,0.0432,0.043526,-0.007491,-0.07000000000000006,78.98,81.85,78.68,82.35,75.02,86.47
2025-09-05,IBKR,"INTERACTIVE BROKERS GROUP, INC.",60.16,73.27,0.2179,11.392156862745146,3.447222222222227,3.0341340075853362,0.4371,0.383597,0.139477,7.03,60.15,65.69,56.56,72.57,52.25,84.16
2025-09-05,IBM,INTERNATIONAL BUSINESS MACHINES CORPORATION,248.53,268.29,0.0795,-3.634686346863456,-1.950717404865877,1.4813134009610243,0.2142,0.217471,-0.015043,4.77,238.1,249.78,217.26,264.56,211.07,304.02
2025-09-05,ICE,"INTERCONTINENTAL EXCHANGE, INC.",174.27,189.44,0.087,-1.7164179104477835,1.468949044585986,2.139393939393938,0.1936,0.129311,0.497165,18.75,170.31,177.82,161.71,192.72,156.12,213.1
2025-09-05,ICL,ICL GROUP LTD,6.08,6.58,0.0822,1.947368421052628,1.9189189189189182,1.5108695652173911,0.3926,0.258739,0.517357,27.909999999999997,6.0,6.54,5.71,6.79,5.16,7.47
2025-09-05,IDXX,"IDEXX LABORATORIES, INC.",642.99,665.3,0.0347,-2.013494318181814,1.6870190699230523,-1.0054888286193984,0.2288,0.218987,0.044809,-0.09999999999999787,617.43,657.5,583.21,743.84,487.28,797.85
2025-09-05,IEF,iShares:7-10 Trs Bd ETF,96.78,98.07,0.0133,-2.116071428571424,-1.3144876325088344,-1.1114754098360669,0.0635,0.049009,0.295687,0.8500000000000005,94.67,97.16,93.06,99.61,90.0,102.88
2025-09-05,IEX,IDEX CORPORATION,164.93,161.72,-0.0195,-2.487012987012999,-1.0652173913043483,-1.3065279091769169,0.238,0.273548,-0.129951,-1.17,156.85,168.32,148.76,180.11,137.31,186.07
2025-09-05,IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,66.03,67.16,0.0171,1.247311827956986,-1.1679873217115693,1.339862879529872,0.2164,0.222014,-0.025289,13.6,64.48,68.59,58.66,72.34,55.82,79.71
2025-09-05,INCY,INCYTE CORPORATION,86.64,91.95,0.0613,1.2033333333333331,1.5671902268760904,-1.0018438844499078,0.3413,0.263357,0.295958,0.020000000000000462,83.07,90.54,80.91,95.62,70.34,102.91
2025-09-05,INDA,iShares:MSCI India,52.48,54.48,0.0381,1.1140350877193075,1.198113207547174,1.379310344827587,0.139,0.104641,0.328353,20.68,51.19,53.55,50.36,55.02,46.68,60.48
2025-09-05,INTC,INTEL CORPORATION,24.49,23.65,-0.0343,1.1328671328671338,1.929133858267718,-1.2155688622754481,0.4128,0.57184,-0.27812,0.27,23.11,26.62,21.95,29.39,16.37,31.17
2025-09-05,INTU,INTUIT INC.,672.82,721.27,0.072,-3.7900084674005345,-1.9997216810464826,1.7303295225285797,0.237,0.29775,-0.204031,-19.3,627.14,681.49,600.97,708.75,553.86,878.66
2025-09-05,INVH,INVITATION HOMES INC.,30.25,30.8,0.0182,1.5945945945945976,1.2721518987341773,1.114130434782609,0.293,0.206618,0.418075,26.810000000000002,29.69,31.62,28.67,32.26,26.57,34.35
2025-09-05,IP,INTERNATIONAL PAPER COMPANY,48.69,51.56,0.0589,-1.0555555555555522,1.264423076923079,1.107427055702918,0.3057,0.256086,0.19374,7.84,47.04,50.65,44.53,53.95,41.15,57.04
2025-09-05,IPG,"THE INTERPUBLIC GROUP OF COMPANIES, INC.",27.15,26.76,-0.0144,-2.089552238805963,1.4248366013071916,-1.747169811320753,0.1382,0.215577,-0.358929,1.85,25.68,27.66,25.62,29.33,22.52,29.8
2025-09-05,IQV,IQVIA HOLDINGS INC,187.68,184.99,-0.0143,-4.022641509433952,2.233695652173913,-1.1650655021834067,0.3096,0.276773,0.118605,-1.4900000000000002,177.67,192.19,172.96,220.56,147.66,222.03
2025-09-05,IR,INGERSOLL RAND INC.,80.95,82.68,0.0214,-6.732558139534896,-1.387596899224806,-1.1712328767123288,0.2481,0.285197,-0.130074,-0.32000000000000006,74.98,81.51,72.0,87.4,65.56,94.09
2025-09-05,IRM,IRON MOUNTAIN INCORPORATED,92.18,96.74,0.0495,-3.9323308270676773,-1.8375286041189975,1.4022140221402208,0.3146,0.278015,0.131595,-9.18,87.06,92.9,84.15,96.55,75.92,114.98
2025-09-05,IRS,IRSA INVESTMENTS AND REPRESENTATIONS INC.,14.33,16.31,0.1382,-4.863636363636351,1.1714285714285715,2.2536585365853647,1.0627,0.353567,2.005654,15.53,13.32,14.62,12.93,15.97,12.28,18.95
2025-09-05,ISRG,"INTUITIVE SURGICAL, INC.",466.86,506.55,0.085,-4.686534216335543,-2.364747834946512,1.3383962110076744,0.3069,0.300011,0.022964,-0.45,427.71,478.93,420.44,486.49,405.63,548.81
2025-09-05,IT,"GARTNER, INC.",245.91,239.41,-0.0264,-1.1083070452155628,-1.9288689522588904,1.6487256371814096,0.3481,0.41121,-0.153474,161.88,238.68,258.22,185.71,277.12,179.21,355.88
2025-09-05,ITW,ILLINOIS TOOL WORKS INC.,266.24,273.59,0.0276,-2.16517857142856,1.3242769500438227,1.0114331294868373,0.1915,0.203932,-0.060961,12.29,256.42,270.17,254.83,281.35,228.63,304.28
2025-09-05,IVZ,INVESCO LTD.,21.99,23.1,0.0505,-1.7936507936507848,2.2335766423357724,1.076923076923078,0.2716,0.244148,0.11244,39.230000000000004,20.93,22.59,20.62,25.05,17.44,26.89
2025-09-05,IWD,iShares:Russ 1000 Vl ETF,201.59,204.71,0.0155,-1.253968253968256,1.211586901763225,-1.1754985754985763,0.1399,0.091941,0.521631,1.0,196.92,205.08,193.65,211.21,180.96,219.14
2025-09-05,IWF,iShares:Russ 1000 Gr ETF,449.29,473.87,0.0547,-2.1910256410256577,1.0649350649350642,1.200273177394571,0.1696,0.121909,0.391207,5.76,431.85,454.94,430.81,468.97,390.72,519.59
2025-09-05,IWM,iShares:Russ 2000 ETF,237.77,243.85,0.0256,-1.7829787234042647,1.0519480519480493,-1.2154042825183768,0.2079,0.200675,0.036004,0.45999999999999996,229.28,241.75,223.14,253.16,199.74,269.06
2025-09-05,J,JACOBS SOLUTIONS INC.,145.42,154.27,0.0609,-2.9414634146341307,1.5710227272727293,1.1819896275341835,0.2018,0.159702,0.263606,-2.05,140.09,148.23,138.38,156.48,124.21,170.49
2025-09-05,JBHT,"J. B. HUNT TRANSPORT SERVICES, INC.",143.73,140.11,-0.0252,1.7142857142857193,1.495013599274706,-1.177063339731285,0.3946,0.355618,0.109616,0.5500000000000003,139.53,150.15,132.7,160.22,119.2,164.57
2025-09-05,JBL,JABIL INC.,210.1,232.03,0.1044,-15.394736842105049,1.223296703296704,1.6806155507559406,0.4388,0.323599,0.355998,14.64,191.63,209.55,187.35,237.93,173.06,272.35
2025-09-05,JCI,JOHNSON CONTROLS INTERNATIONAL PLC,106.23,118.26,0.1132,-1.2916666666666703,1.6569200779727065,1.7684839432412243,0.2238,0.202194,0.106858,2.5300000000000002,102.26,110.07,101.1,114.73,92.84,129.91
2025-09-05,JKHY,"JACK HENRY & ASSOCIATES, INC.",162.24,165.33,0.019,-1.2788944723618132,-1.6032210834553502,1.1656118143459908,0.2205,0.211351,0.04329,9.15,157.6,166.64,151.29,169.07,143.28,184.34
2025-09-05,JNJ,JOHNSON & JOHNSON,178.43,179.99,0.0087,1.4347826086956466,1.8206060606060583,-1.3218964441671863,0.156,0.09802,0.591511,1.8200000000000003,173.9,184.15,170.18,193.45,157.24,194.46
2025-09-05,JPM,JPMORGAN CHASE & CO.,294.38,326.46,0.109,4.147147147147168,4.004385964912293,2.024991322457481,0.224,0.179216,0.249889,50.489999999999995,293.26,307.31,287.54,321.77,265.57,352.72
2025-09-05,K,KELLANOVA,79.87,83.2,0.0417,-1.8156028368794386,-1.2768878718535492,1.2971698113207537,0.1026,0.043895,1.337404,71.06,77.36,81.03,74.29,84.24,69.27,93.62
2025-09-05,KDP,KEURIG DR PEPPER INC.,28.65,33.39,0.1654,-1.496031746031744,1.455882352941177,2.327380952380953,0.2484,0.516983,-0.51952,-43.69,24.99,31.27,23.89,35.58,25.29,36.47
2025-09-05,KEY,KEYCORP,18.94,20.54,0.0845,1.5166666666666633,2.488095238095238,1.2949152542372877,0.2367,0.239947,-0.013533,7.74,18.52,19.94,18.1,21.03,15.99,22.76
2025-09-05,KEYS,"KEYSIGHT TECHNOLOGIES, INC.",167.9,173.57,0.0338,-2.696658097686387,-2.765822784810141,-1.1581027667984203,0.2673,0.298519,-0.10458,-0.6299999999999994,156.57,170.34,154.79,172.64,138.6,193.2
2025-09-05,KHC,THE KRAFT HEINZ COMPANY,27.29,28.0,0.026,-2.358695652173907,1.10232558139535,-1.2359882005899696,0.0003,0.337716,-0.999112,-4.620000000000001,25.18,28.36,25.14,29.66,23.1,30.68
2025-09-05,KIM,KIMCO REALTY CORPORATION.,22.76,23.31,0.0242,-1.0000000000000067,-1.121019108280258,-1.059490084985837,0.6452,0.205646,2.137429,0.06000000000000005,22.15,23.15,21.0,24.33,19.02,26.29
2025-09-05,KKR,KKR & CO. INC.,135.53,154.38,0.1391,-1.2217973231357604,2.788194444444449,2.2098191214470284,0.363,0.265414,0.367677,12.35,130.79,141.31,129.77,151.59,116.18,178.29
2025-09-05,KLAC,KLA Corporation,905.09,980.53,0.0834,,-1.5274473924977154,1.400957691841435,0.337,0.418548,-0.194835,-11.98,800.55,886.89,804.92,970.67,740.11,1136.22
2025-09-05,KMB,KIMBERLY-CLARK CORPORATION,129.89,134.33,0.0342,-3.4178082191780503,-1.1737226277372212,1.351709699930218,0.1556,0.135296,0.15007,-1.3900000000000001,125.02,130.87,121.85,136.74,115.56,149.26
2025-09-05,KMI,"KINDER MORGAN, INC.",26.59,29.53,0.1106,1.3333333333333355,1.242857142857143,2.2068965517241397,0.2373,0.11917,0.991274,-0.97,26.26,27.42,25.19,28.33,23.69,32.99
2025-09-05,KMX,"CARMAX, INC.",60.7,61.04,0.0056,1.308016877637126,-1.0244821092278724,-1.2332233223322329,0.483,0.297132,0.625541,0.25,58.51,63.96,55.26,66.01,49.49,69.79
2025-09-05,KO,THE COCA-COLA COMPANY,67.96,72.94,0.0733,1.4597701149425366,1.8227272727272845,2.021032504780117,0.1994,0.134138,0.486527,10.39,66.3,70.63,65.76,71.97,62.73,78.53
2025-09-05,KR,THE KROGER CO.,67.75,75.55,0.1151,-1.1567567567567607,1.5429292929292924,2.8275109170305694,0.2919,0.228476,0.277599,12.71,65.12,69.56,63.79,73.86,63.17,80.7
2025-09-05,KVUE,KENVUE INC.,18.62,21.62,0.1611,2.8369565217391246,1.8808290155440412,2.5458937198067626,0.4248,0.406347,0.045413,7.34,19.87,21.01,16.69,22.25,16.55,23.89
2025-09-05,L,LOEWS CORPORATION,96.64,103.01,0.0659,1.454081632653063,1.2216216216216225,1.2213359920239282,0.1403,0.106243,0.320563,5.73,94.85,99.44,91.09,103.42,86.61,108.89
2025-09-05,LDOS,"LEIDOS HOLDINGS, INC.",179.0,202.59,0.1318,-1.4554455445544572,2.441340782122905,1.4645161290322586,0.2129,0.142508,0.493949,-8.95,173.93,184.2,171.84,196.48,152.65,217.59
2025-09-05,LEN,LENNAR CORPORATION,141.88,141.59,-0.002,-3.9074074074073764,-1.267150928167875,-1.4441053033193432,0.3921,0.322295,0.216589,0.7899999999999998,129.18,141.27,126.18,154.27,104.03,168.09
2025-09-05,LH,LABORATORY CORPORATION OF AMERICA HOLDINGS,278.67,286.39,0.0277,-2.369020501138967,1.2951807228915644,-1.1078961600865351,0.1995,0.155849,0.280088,0.6799999999999997,268.37,284.68,262.07,300.17,237.7,315.65
2025-09-05,LHX,"L3HARRIS TECHNOLOGIES, INC.",272.39,293.49,0.0775,1.5864811133200918,3.7226415094339576,1.71629986244842,0.1916,0.098906,0.937188,62.69,270.46,281.44,267.09,292.12,243.31,322.3
2025-09-05,LII,LENNOX INTERNATIONAL INC.,578.05,620.29,0.0731,,1.0198440822111998,1.5069809145638553,0.2983,0.372983,-0.200233,-22.18,524.47,566.93,521.61,635.61,499.98,695.7
2025-09-05,LIN,LINDE PUBLIC LIMITED COMPANY,469.52,497.99,0.0606,1.3865131578947416,1.683765501691093,1.3246062154108147,0.1694,0.086039,0.968879,15.31,460.78,489.07,451.78,499.39,422.54,531.75
2025-09-05,LKQ,LKQ CORPORATION,32.38,30.91,-0.0454,1.0959999999999948,-1.5029585798816594,-1.6446469248291575,0.2473,0.300374,-0.176692,1.2600000000000002,31.12,33.86,27.3,35.76,25.16,36.77
2025-09-05,LLY,ELI LILLY AND COMPANY,727.21,764.7,0.0516,5.184771573604042,-1.3405710886377153,1.1740241305890693,0.2855,0.629046,-0.546138,-0.45999999999999996,722.28,779.29,637.07,794.45,586.31,892.63
2025-09-05,LMT,LOCKHEED MARTIN CORPORATION,463.9,466.65,0.0059,-3.3590163934426025,-1.4877599368254795,-1.3141025641025625,0.1899,0.163132,0.164085,0.17999999999999994,442.88,469.49,407.38,501.89,379.85,527.86
2025-09-05,LNT,ALLIANT ENERGY CORPORATION,64.62,68.34,0.0576,-1.1304347826087011,2.014285714285708,1.571428571428569,0.1697,0.138803,0.222599,1.05,63.22,66.11,62.52,68.85,58.25,74.63
2025-09-05,LOMA,Loma Negra Compania Industrial Argentina SA,9.0,10.7,0.1889,-2.7142857142857046,1.3870967741935478,3.86086956521739,0.5669,0.389322,0.456123,7.23,8.48,9.26,8.07,10.29,7.85,13.44
2025-09-05,LOW,"LOWE'S COMPANIES, INC.",269.97,267.65,-0.0086,-3.246648793565721,-1.3055286129970942,-1.302401536983671,0.1978,0.242604,-0.184679,0.18999999999999995,255.04,270.1,243.05,290.59,202.18,322.02
2025-09-05,LQD,iShares:iBoxx $IG Corp,111.17,112.6,0.0129,-3.133928571428563,-2.0092024539877262,-1.0930470347648258,0.1647,0.064031,1.572209,3.229999999999997,107.88,111.44,104.62,114.43,100.48,120.95
2025-09-05,LRCX,LAM RESEARCH CORPORATION,102.95,110.48,0.0731,-24.1739130434786,-1.2641056422569033,1.0986209778520686,0.3352,0.417804,-0.19771,-14.06,91.42,103.27,92.42,111.28,79.02,129.24
2025-09-05,LULU,LULULEMON ATHLETICA INC.,167.8,196.01,0.1681,,4.291735537190073,2.572853580334875,0.4119,0.810423,-0.491747,-54.35,192.3,212.84,155.7,219.73,139.73,240.02
2025-09-05,LUV,SOUTHWEST AIRLINES CO.,31.39,33.33,0.0618,2.8437499999999942,2.1843137254901954,1.241796200345423,0.3895,0.356176,0.09356,0.79,30.97,34.41,28.84,36.96,25.6,38.58
2025-09-05,LVS,LAS VEGAS SANDS CORP.,53.7,57.63,0.0732,7.477611940298486,885.9999999995467,1.467449306296691,0.2793,0.23375,0.194866,35.66,54.34,59.41,53.69,62.56,44.33,67.45
2025-09-05,LW,"LAMB WESTON HOLDINGS, INC.",58.0,52.22,-0.0997,-3.7105263157894837,-1.1426491994177579,-1.9243697478991602,0.5425,0.286503,0.893524,0.22999999999999998,55.32,58.68,50.15,64.87,41.97,66.33
2025-09-05,LYB,LyondellBasell Industries NV,55.08,51.56,-0.0639,1.2105263157894748,1.1332470892626143,-1.663529411764706,0.353,0.377781,-0.065596,0.38,53.02,58.94,47.35,63.84,40.94,63.58
2025-09-05,LYV,"LIVE NATION ENTERTAINMENT, INC.",163.42,178.99,0.0953,1.3238770685579282,2.748936170212776,1.269361541367587,0.2552,0.190935,0.336578,8.92,160.03,170.84,158.72,176.34,136.95,197.02
2025-09-05,MA,MASTERCARD INCORPORATED.,584.22,619.14,0.0598,2.4503367003367025,1.3949375866851585,1.282064650677789,0.1932,0.149134,0.29548,10.61,578.58,613.19,555.38,624.45,507.5,682.58
2025-09-05,MAA,"MID-AMERICA APARTMENT COMMUNITIES, INC.",145.4,147.75,0.0162,-1.4573378839590445,-1.600318471337581,-1.0621915103652526,0.2418,0.169782,0.424181,0.16000000000000014,140.85,148.22,135.35,151.68,123.88,165.66
